DATE,SP500,VIX,10yr,2yr,Slope
10/28/2015,2090.35,14.33,2.10,0.73,1.37
10/29/2015,2089.41,14.61,2.19,0.75,1.44
10/30/2015,2079.36,15.07,2.16,0.75,1.41
11/2/2015,2104.05,14.15,2.20,0.77,1.43
11/3/2015,2109.79,14.54,2.23,0.8,1.43
11/4/2015,2102.31,15.51,2.25,0.84,1.41
11/5/2015,2099.93,15.05,2.26,0.85,1.41
11/6/2015,2099.20,14.33,2.34,0.9,1.44
11/9/2015,2078.58,16.52,2.36,0.89,1.47
11/10/2015,2081.72,15.29,2.32,0.87,1.45
11/11/2015,2075.00,16.06,.,.,#VALUE!
11/12/2015,2045.97,18.37,2.32,0.89,1.43
11/13/2015,2023.04,20.08,2.28,0.86,1.42
11/16/2015,2053.19,18.16,2.27,0.88,1.39
11/17/2015,2050.44,18.84,2.25,0.86,1.39
11/18/2015,2083.58,16.85,2.27,0.9,1.37
11/19/2015,2081.24,16.99,2.24,0.91,1.33
11/20/2015,2089.17,15.47,2.26,0.93,1.33
11/23/2015,2086.59,15.62,2.25,0.94,1.31
11/24/2015,2089.14,15.93,2.24,0.93,1.31
11/25/2015,2088.87,15.19,2.23,0.93,1.30
11/26/2015,.,0.00,.,.,#VALUE!
11/27/2015,2090.11,15.12,2.22,0.92,1.30
11/30/2015,2080.41,16.13,2.21,0.94,1.27
12/1/2015,2102.63,14.67,2.15,0.91,1.24
12/2/2015,2079.51,15.91,2.18,0.94,1.24
12/3/2015,2049.62,18.11,2.33,0.96,1.37
12/4/2015,2091.69,14.81,2.28,0.96,1.32
12/7/2015,2077.07,15.84,2.23,0.94,1.29
12/8/2015,2063.59,17.60,2.24,0.94,1.30
12/9/2015,2047.62,19.61,2.22,0.93,1.29
12/10/2015,2052.23,19.34,2.24,0.95,1.29
12/11/2015,2012.37,24.39,2.13,0.88,1.25
12/14/2015,2021.94,22.73,2.23,0.97,1.26
12/15/2015,2043.41,20.95,2.28,0.98,1.30
12/16/2015,2073.07,17.86,2.30,1.02,1.28
12/17/2015,2041.89,18.94,2.24,1,1.24
12/18/2015,2005.55,20.70,2.19,0.97,1.22
12/21/2015,2021.15,18.70,2.20,0.96,1.24
12/22/2015,2038.97,16.60,2.24,0.99,1.25
12/23/2015,2064.29,15.57,2.27,1.01,1.26
12/24/2015,2060.99,15.74,2.25,1.03,1.22
12/25/2015,.,0.00,.,.,#VALUE!
12/28/2015,2056.50,16.91,2.24,1.05,1.19
12/29/2015,2078.36,16.08,2.32,1.09,1.23
12/30/2015,2063.36,17.29,2.31,1.08,1.23
12/31/2015,2043.94,18.21,2.27,1.06,1.21
1/1/2016,.,0.00,.,.,#VALUE!
1/4/2016,2012.66,20.70,2.24,1.02,1.22
1/5/2016,2016.71,19.34,2.25,1.04,1.21
1/6/2016,1990.26,20.59,2.18,0.99,1.19
1/7/2016,1943.09,24.99,2.16,0.96,1.20
1/8/2016,1922.03,27.01,2.13,0.94,1.19
1/11/2016,1923.67,24.30,2.17,0.94,1.23
1/12/2016,1938.68,22.47,2.12,0.93,1.19
1/13/2016,1890.28,25.22,2.08,0.91,1.17
1/14/2016,1921.84,23.95,2.10,0.9,1.20
1/15/2016,1880.33,27.02,2.03,0.85,1.18
1/18/2016,.,0.00,.,.,#VALUE!
1/19/2016,1881.33,26.05,2.06,0.88,1.18
1/20/2016,1859.33,27.59,2.01,0.85,1.16
1/21/2016,1868.99,26.69,2.02,0.84,1.18
1/22/2016,1906.90,22.34,2.07,0.88,1.19
1/25/2016,1877.08,24.15,2.03,0.88,1.15
1/26/2016,1903.63,22.50,2.01,0.85,1.16
1/27/2016,1882.95,23.11,2.02,0.84,1.18
1/28/2016,1893.36,22.42,2.00,0.83,1.17
1/29/2016,1940.24,20.20,1.94,0.76,1.18
2/1/2016,1939.38,19.98,1.97,0.81,1.16
2/2/2016,1903.03,21.98,1.87,0.75,1.12
2/3/2016,1912.53,21.65,1.88,0.72,1.16
2/4/2016,1915.45,21.84,1.87,0.7,1.17
2/5/2016,1880.05,23.38,1.86,0.74,1.12
2/8/2016,1853.44,26.00,1.75,0.66,1.09
2/9/2016,1852.21,26.54,1.74,0.69,1.05
2/10/2016,1851.86,26.29,1.71,0.71,1.00
2/11/2016,1829.08,28.14,1.63,0.64,0.99
2/12/2016,1864.78,25.40,1.74,0.71,1.03
2/15/2016,.,0.00,.,.,#VALUE!
2/16/2016,1895.58,24.11,1.78,0.74,1.04
2/17/2016,1926.82,22.31,1.81,0.74,1.07
2/18/2016,1917.83,21.64,1.75,0.71,1.04
2/19/2016,1917.78,20.53,1.76,0.76,1.00
2/22/2016,1945.50,19.38,1.77,0.78,0.99
2/23/2016,1921.27,20.98,1.74,0.76,0.98
2/24/2016,1929.80,20.72,1.75,0.75,1.00
2/25/2016,1951.70,19.11,1.71,0.72,0.99
2/26/2016,1948.05,19.81,1.76,0.8,0.96
2/29/2016,1932.23,20.55,1.74,0.78,0.96
3/1/2016,1978.35,17.70,1.83,0.85,0.98
3/2/2016,1986.45,17.09,1.84,0.85,0.99
3/3/2016,1993.40,16.70,1.83,0.85,0.98
3/4/2016,1999.99,16.86,1.88,0.88,1.00
3/7/2016,2001.76,17.35,1.91,0.91,1.00
3/8/2016,1979.26,18.67,1.83,0.88,0.95
3/9/2016,1989.26,18.34,1.90,0.9,1.00
3/10/2016,1989.57,18.05,1.93,0.93,1.00
3/11/2016,2022.19,16.50,1.98,0.97,1.01
3/14/2016,2019.64,16.92,1.97,0.97,1.00
3/15/2016,2015.93,16.84,1.97,0.98,0.99
3/16/2016,2027.22,14.99,1.94,0.87,1.07
3/17/2016,2040.59,14.44,1.91,0.87,1.04
3/18/2016,2049.58,14.02,1.88,0.84,1.04
3/21/2016,2051.60,13.79,1.92,0.87,1.05
3/22/2016,2049.80,14.17,1.94,0.91,1.03
3/23/2016,2036.71,14.94,1.88,0.87,1.01
3/24/2016,2035.94,14.74,1.91,0.89,1.02
3/25/2016,.,0.00,.,.,#VALUE!
3/28/2016,2037.05,15.24,1.89,0.89,1.00
3/29/2016,2055.01,13.82,1.81,0.78,1.03
3/30/2016,2063.95,13.56,1.83,0.76,1.07
3/31/2016,2059.74,13.95,1.78,0.73,1.05
4/1/2016,2072.78,13.10,1.79,0.76,1.03
4/4/2016,2066.13,14.12,1.78,0.75,1.03
4/5/2016,2045.17,15.42,1.73,0.72,1.01
4/6/2016,2066.66,14.09,1.76,0.73,1.03
4/7/2016,2041.91,16.16,1.70,0.7,1.00
4/8/2016,2047.60,15.36,1.72,0.7,1.02
4/11/2016,2041.99,16.26,1.73,0.7,1.03
4/12/2016,2061.72,14.85,1.79,0.74,1.05
4/13/2016,2082.42,13.84,1.77,0.75,1.02
4/14/2016,2082.78,13.72,1.80,0.77,1.03
4/15/2016,2080.73,13.62,1.76,0.74,1.02
4/18/2016,2094.34,13.35,1.78,0.75,1.03
4/19/2016,2100.80,13.24,1.79,0.77,1.02
4/20/2016,2102.40,13.28,1.85,0.8,1.05
4/21/2016,2091.48,13.95,1.88,0.82,1.06
4/22/2016,2091.58,13.22,1.89,0.84,1.05
4/25/2016,2087.79,14.08,1.91,0.85,1.06
4/26/2016,2091.70,13.96,1.94,0.86,1.08
4/27/2016,2095.15,13.77,1.87,0.83,1.04
4/28/2016,2075.81,15.22,1.84,0.78,1.06
4/29/2016,2065.30,15.70,1.83,0.77,1.06
5/2/2016,2081.43,14.68,1.88,0.8,1.08
5/3/2016,2063.37,15.60,1.81,0.75,1.06
5/4/2016,2051.12,16.05,1.79,0.75,1.04
5/5/2016,2050.63,15.91,1.76,0.72,1.04
5/6/2016,2057.14,14.72,1.79,0.74,1.05
5/9/2016,2058.69,14.57,1.77,0.72,1.05
5/10/2016,2084.39,13.63,1.77,0.72,1.05
5/11/2016,2064.46,14.69,1.73,0.74,0.99
5/12/2016,2064.11,14.41,1.75,0.76,0.99
5/13/2016,2046.61,15.04,1.71,0.76,0.95
5/16/2016,2066.66,14.68,1.75,0.79,0.96
5/17/2016,2047.21,15.57,1.76,0.82,0.94
5/18/2016,2047.63,15.95,1.87,0.9,0.97
5/19/2016,2040.04,16.33,1.85,0.89,0.96
5/20/2016,2052.32,15.20,1.85,0.89,0.96
5/23/2016,2048.04,15.82,1.84,0.91,0.93
5/24/2016,2076.06,14.42,1.86,0.92,0.94
5/25/2016,2090.54,13.90,1.87,0.92,0.95
5/26/2016,2090.10,13.43,1.83,0.87,0.96
5/27/2016,2099.06,13.12,1.85,0.9,0.95
5/30/2016,.,0.00,.,.,#VALUE!
5/31/2016,2096.96,14.19,1.84,0.87,0.97
6/1/2016,2099.33,14.20,1.85,0.91,0.94
6/2/2016,2105.26,13.63,1.81,0.89,0.92
6/3/2016,2099.13,13.47,1.71,0.78,0.93
6/6/2016,2109.41,13.65,1.73,0.8,0.93
6/7/2016,2112.13,14.05,1.72,0.78,0.94
6/8/2016,2119.12,14.08,1.71,0.78,0.93
6/9/2016,2115.48,14.64,1.68,0.77,0.91
6/10/2016,2096.07,17.03,1.64,0.73,0.91
6/13/2016,2079.06,20.97,1.62,0.73,0.89
6/14/2016,2075.32,20.50,1.62,0.74,0.88
6/15/2016,2071.50,20.14,1.60,0.69,0.91
6/16/2016,2077.99,19.37,1.57,0.7,0.87
6/17/2016,2071.22,19.41,1.62,0.7,0.92
6/20/2016,2083.25,18.37,1.67,0.74,0.93
6/21/2016,2088.90,18.48,1.71,0.76,0.95
6/22/2016,2085.45,21.17,1.69,0.75,0.94
6/23/2016,2113.32,17.25,1.74,0.78,0.96
6/24/2016,2037.41,25.76,1.57,0.64,0.93
6/27/2016,2000.54,23.85,1.46,0.61,0.85
6/28/2016,2036.09,18.75,1.46,0.61,0.85
6/29/2016,2070.77,16.64,1.50,0.62,0.88
6/30/2016,2098.86,15.63,1.49,0.58,0.91
7/1/2016,2102.95,14.77,1.46,0.59,0.87
7/4/2016,.,0.00,.,.,#VALUE!
7/5/2016,2088.55,15.58,1.37,0.56,0.81
7/6/2016,2099.73,14.96,1.38,0.58,0.80
7/7/2016,2097.90,14.76,1.40,0.58,0.82
7/8/2016,2129.90,13.20,1.37,0.61,0.76
7/11/2016,2137.16,13.54,1.43,0.66,0.77
7/12/2016,2152.14,13.55,1.53,0.69,0.84
7/13/2016,2152.43,13.04,1.48,0.68,0.80
7/14/2016,2163.75,12.82,1.53,0.68,0.85
7/15/2016,2161.74,12.67,1.60,0.71,0.89
7/18/2016,2166.89,12.44,1.59,0.68,0.91
7/19/2016,2163.78,11.97,1.56,0.7,0.86
7/20/2016,2173.02,11.77,1.59,0.73,0.86
7/21/2016,2165.17,12.74,1.57,0.7,0.87
7/22/2016,2175.03,12.02,1.57,0.71,0.86
7/25/2016,2168.48,12.87,1.58,0.72,0.86
7/26/2016,2169.18,13.05,1.57,0.75,0.82
7/27/2016,2166.58,12.83,1.52,0.73,0.79
7/28/2016,2170.06,12.72,1.52,0.72,0.80
7/29/2016,2173.60,11.87,1.46,0.67,0.79
8/1/2016,2170.84,12.44,1.51,0.67,0.84
8/2/2016,2157.03,13.37,1.55,0.67,0.88
8/3/2016,2163.79,12.86,1.55,0.67,0.88
8/4/2016,2164.25,12.42,1.51,0.64,0.87
8/5/2016,2182.87,11.39,1.59,0.72,0.87
8/8/2016,2180.89,11.50,1.59,0.74,0.85
8/9/2016,2181.74,11.66,1.55,0.71,0.84
8/10/2016,2175.49,12.05,1.50,0.69,0.81
8/11/2016,2185.79,11.68,1.57,0.76,0.81
8/12/2016,2184.05,11.55,1.51,0.71,0.80
8/15/2016,2190.15,11.81,1.55,0.72,0.83
8/16/2016,2178.15,12.64,1.57,0.76,0.81
8/17/2016,2182.22,12.19,1.56,0.74,0.82
8/18/2016,2187.02,11.43,1.53,0.71,0.82
8/19/2016,2183.87,11.34,1.58,0.76,0.82
8/22/2016,2182.64,12.27,1.55,0.76,0.79
8/23/2016,2186.90,12.38,1.55,0.74,0.81
8/24/2016,2175.44,13.45,1.56,0.76,0.80
8/25/2016,2172.47,13.63,1.58,0.78,0.80
8/26/2016,2169.04,13.65,1.62,0.84,0.78
8/29/2016,2180.38,12.94,1.57,0.81,0.76
8/30/2016,2176.12,13.12,1.57,0.8,0.77
8/31/2016,2170.95,13.42,1.58,0.8,0.78
9/1/2016,2170.86,13.48,1.57,0.78,0.79
9/2/2016,2179.98,11.98,1.60,0.8,0.80
9/5/2016,.,0.00,.,.,#VALUE!
9/6/2016,2186.48,12.02,1.55,0.74,0.81
9/7/2016,2186.16,11.94,1.54,0.74,0.80
9/8/2016,2181.30,12.51,1.61,0.78,0.83
9/9/2016,2127.81,17.50,1.67,0.79,0.88
9/12/2016,2159.04,15.16,1.68,0.79,0.89
9/13/2016,2127.02,17.85,1.73,0.8,0.93
9/14/2016,2125.77,18.14,1.70,0.77,0.93
9/15/2016,2147.26,16.30,1.71,0.74,0.97
9/16/2016,2139.16,15.37,1.70,0.77,0.93
9/19/2016,2139.12,15.53,1.70,0.79,0.91
9/20/2016,2139.76,15.92,1.69,0.79,0.90
9/21/2016,2163.12,13.30,1.66,0.79,0.87
9/22/2016,2177.18,12.02,1.63,0.79,0.84
9/23/2016,2164.69,12.29,1.62,0.77,0.85
9/26/2016,2146.10,14.50,1.59,0.76,0.83
9/27/2016,2159.93,13.10,1.56,0.75,0.81
9/28/2016,2171.37,12.39,1.57,0.75,0.82
9/29/2016,2151.13,14.02,1.56,0.73,0.83
9/30/2016,2168.27,13.29,1.60,0.77,0.83
10/3/2016,2161.20,13.57,1.63,0.8,0.83
10/4/2016,2150.49,13.63,1.69,0.82,0.87
10/5/2016,2159.73,12.99,1.72,0.85,0.87
10/6/2016,2160.77,12.84,1.75,0.86,0.89
10/7/2016,2153.74,13.48,1.73,0.83,0.90
10/10/2016,2163.66,13.38,.,.,#VALUE!
10/11/2016,2136.73,15.36,1.77,0.87,0.90
10/12/2016,2139.18,15.91,1.79,0.87,0.92
10/13/2016,2132.55,16.69,1.75,0.85,0.90
10/14/2016,2132.98,16.12,1.80,0.84,0.96
10/17/2016,2126.50,16.21,1.77,0.81,0.96
10/18/2016,2139.60,15.28,1.75,0.82,0.93
10/19/2016,2144.29,14.41,1.76,0.81,0.95
10/20/2016,2141.34,13.75,1.76,0.84,0.92
10/21/2016,2141.16,13.34,1.74,0.84,0.90
10/24/2016,2151.33,13.02,1.77,0.84,0.93
10/25/2016,2143.16,13.46,1.77,0.86,0.91
10/26/2016,2139.43,14.24,1.79,0.86,0.93
10/27/2016,2133.04,15.36,1.85,0.87,0.98
10/28/2016,2126.41,16.19,1.86,0.86,1.00
10/31/2016,2126.15,17.06,1.84,0.86,0.98
11/1/2016,2111.72,18.56,1.83,0.83,1.00
11/2/2016,2097.94,19.32,1.81,0.81,1.00
11/3/2016,2088.66,22.08,1.82,0.81,1.01
11/4/2016,2085.18,22.51,1.79,0.8,0.99
11/7/2016,2131.52,18.71,1.83,0.82,1.01
11/8/2016,2139.56,18.74,1.88,0.87,1.01
11/9/2016,2163.26,14.38,2.07,0.9,1.17
11/10/2016,2167.48,14.74,2.15,0.92,1.23
11/11/2016,2164.45,14.17,.,.,#VALUE!
11/14/2016,2164.20,14.48,2.23,1,1.23
11/15/2016,2180.39,13.37,2.23,1.02,1.21
11/16/2016,2176.94,13.72,2.22,1,1.22
11/17/2016,2187.12,13.35,2.29,1.04,1.25
11/18/2016,2181.90,12.85,2.34,1.07,1.27
11/21/2016,2198.18,12.42,2.33,1.08,1.25
11/22/2016,2202.94,12.41,2.31,1.07,1.24
11/23/2016,2204.72,12.43,2.36,1.12,1.24
11/24/2016,.,0.00,.,.,#VALUE!
11/25/2016,2213.35,12.34,2.36,1.12,1.24
11/28/2016,2201.72,13.15,2.32,1.11,1.21
11/29/2016,2204.66,12.90,2.30,1.09,1.21
11/30/2016,2198.81,13.33,2.37,1.11,1.26
12/1/2016,2191.08,14.07,2.45,1.14,1.31
12/2/2016,2191.95,14.12,2.40,1.11,1.29
12/5/2016,2204.71,12.14,2.39,1.13,1.26
12/6/2016,2212.23,11.79,2.39,1.12,1.27
12/7/2016,2241.35,12.22,2.34,1.1,1.24
12/8/2016,2246.19,12.64,2.40,1.12,1.28
12/9/2016,2259.53,11.75,2.47,1.15,1.32
12/12/2016,2256.96,12.64,2.49,1.15,1.34
12/13/2016,2271.72,12.72,2.48,1.17,1.31
12/14/2016,2253.28,13.19,2.54,1.27,1.27
12/15/2016,2262.03,12.79,2.60,1.29,1.31
12/16/2016,2258.07,12.20,2.60,1.28,1.32
12/19/2016,2262.53,11.71,2.54,1.24,1.30
12/20/2016,2270.76,11.45,2.57,1.25,1.32
12/21/2016,2265.18,11.27,2.55,1.21,1.34
12/22/2016,2260.96,11.43,2.55,1.22,1.33
12/23/2016,2263.79,11.44,2.55,1.22,1.33
12/26/2016,.,0.00,.,.,#VALUE!
12/27/2016,2268.88,11.99,2.57,1.28,1.29
12/28/2016,2249.92,12.95,2.51,1.26,1.25
12/29/2016,2249.26,13.37,2.49,1.22,1.27
12/30/2016,2238.83,14.04,2.45,1.2,1.25
1/2/2017,.,0.00,.,.,#VALUE!
1/3/2017,2257.83,12.85,2.45,1.22,1.23
1/4/2017,2270.75,11.85,2.46,1.24,1.22
1/5/2017,2269.00,11.67,2.37,1.17,1.20
1/6/2017,2276.98,11.32,2.42,1.22,1.20
1/9/2017,2268.90,11.56,2.38,1.21,1.17
1/10/2017,2268.90,11.49,2.38,1.19,1.19
1/11/2017,2275.32,11.26,2.38,1.2,1.18
1/12/2017,2270.44,11.54,2.36,1.18,1.18
1/13/2017,2274.64,11.23,2.40,1.21,1.19
1/16/2017,.,0.00,.,.,#VALUE!
1/17/2017,2267.89,11.87,2.33,1.17,1.16
1/18/2017,2271.89,12.48,2.42,1.23,1.19
1/19/2017,2263.69,12.78,2.47,1.25,1.22
1/20/2017,2271.31,11.54,2.48,1.2,1.28
1/23/2017,2265.20,11.77,2.41,1.16,1.25
1/24/2017,2280.07,11.07,2.47,1.21,1.26
1/25/2017,2298.37,10.81,2.53,1.23,1.30
1/26/2017,2296.68,10.63,2.51,1.21,1.30
1/27/2017,2294.69,10.58,2.49,1.22,1.27
1/30/2017,2280.90,11.88,2.49,1.22,1.27
1/31/2017,2278.87,11.99,2.45,1.19,1.26
2/1/2017,2279.55,11.81,2.48,1.22,1.26
2/2/2017,2280.85,11.93,2.48,1.21,1.27
2/3/2017,2297.42,10.97,2.49,1.21,1.28
2/6/2017,2292.56,11.37,2.42,1.16,1.26
2/7/2017,2293.08,11.29,2.40,1.16,1.24
2/8/2017,2294.67,11.45,2.34,1.15,1.19
2/9/2017,2307.87,10.88,2.40,1.2,1.20
2/10/2017,2316.10,10.85,2.41,1.2,1.21
2/13/2017,2328.25,11.07,2.43,1.2,1.23
2/14/2017,2337.58,10.74,2.47,1.25,1.22
2/15/2017,2349.25,11.97,2.51,1.27,1.24
2/16/2017,2347.22,11.76,2.45,1.22,1.23
2/17/2017,2351.16,11.49,2.42,1.21,1.21
2/20/2017,.,0.00,.,.,#VALUE!
2/21/2017,2365.38,11.57,2.43,1.22,1.21
2/22/2017,2362.82,11.74,2.42,1.22,1.20
2/23/2017,2363.81,11.71,2.38,1.18,1.20
2/24/2017,2367.34,11.47,2.31,1.12,1.19
2/27/2017,2369.75,12.09,2.36,1.2,1.16
2/28/2017,2363.64,12.92,2.36,1.22,1.14
3/1/2017,2395.96,12.54,2.46,1.29,1.17
3/2/2017,2381.92,11.81,2.49,1.32,1.17
3/3/2017,2383.12,10.96,2.49,1.32,1.17
3/6/2017,2375.31,11.24,2.49,1.31,1.18
3/7/2017,2368.39,11.45,2.52,1.32,1.20
3/8/2017,2362.98,11.86,2.57,1.36,1.21
3/9/2017,2364.87,12.30,2.60,1.37,1.23
3/10/2017,2372.60,11.66,2.58,1.36,1.22
3/13/2017,2373.47,11.35,2.62,1.4,1.22
3/14/2017,2365.45,12.30,2.60,1.4,1.20
3/15/2017,2385.26,11.63,2.51,1.33,1.18
3/16/2017,2381.38,11.21,2.53,1.35,1.18
3/17/2017,2378.25,11.28,2.50,1.33,1.17
3/20/2017,2373.47,11.34,2.47,1.3,1.17
3/21/2017,2344.02,12.47,2.43,1.27,1.16
3/22/2017,2348.45,12.81,2.40,1.27,1.13
3/23/2017,2345.96,13.12,2.41,1.26,1.15
3/24/2017,2343.98,12.96,2.40,1.26,1.14
3/27/2017,2341.59,12.50,2.38,1.27,1.11
3/28/2017,2358.57,11.53,2.42,1.3,1.12
3/29/2017,2361.13,11.42,2.39,1.26,1.13
3/30/2017,2368.06,11.54,2.42,1.28,1.14
3/31/2017,2362.72,12.37,2.40,1.27,1.13
4/3/2017,2358.84,12.38,2.35,1.24,1.11
4/4/2017,2360.16,11.79,2.36,1.25,1.11
4/5/2017,2352.95,12.89,2.34,1.24,1.10
4/6/2017,2357.49,12.39,2.34,1.24,1.10
4/7/2017,2355.54,12.87,2.38,1.29,1.09
4/10/2017,2357.16,14.05,2.37,1.29,1.08
4/11/2017,2353.78,15.07,2.32,1.24,1.08
4/12/2017,2344.93,15.77,2.28,1.24,1.04
4/13/2017,2328.95,15.96,2.24,1.21,1.03
4/14/2017,.,0.00,.,.,#VALUE!
4/17/2017,2349.01,14.66,2.26,1.21,1.05
4/18/2017,2342.19,14.42,2.18,1.18,1.00
4/19/2017,2338.17,14.93,2.21,1.19,1.02
4/20/2017,2355.84,14.15,2.24,1.21,1.03
4/21/2017,2348.69,14.63,2.24,1.2,1.04
4/24/2017,2374.15,10.84,2.28,1.25,1.03
4/25/2017,2388.61,10.76,2.35,1.29,1.06
4/26/2017,2387.45,10.85,2.32,1.28,1.04
4/27/2017,2388.77,10.36,2.30,1.25,1.05
4/28/2017,2384.20,10.82,2.29,1.28,1.01
5/1/2017,2388.33,10.11,2.33,1.28,1.05
5/2/2017,2391.17,10.59,2.29,1.27,1.02
5/3/2017,2388.13,10.68,2.33,1.3,1.03
5/4/2017,2389.52,10.46,2.36,1.32,1.04
5/5/2017,2399.29,10.57,2.36,1.32,1.04
5/8/2017,2399.38,9.77,2.39,1.33,1.06
5/9/2017,2396.92,9.96,2.42,1.37,1.05
5/10/2017,2399.63,10.21,2.41,1.35,1.06
5/11/2017,2394.44,10.60,2.39,1.35,1.04
5/12/2017,2390.90,10.40,2.33,1.29,1.04
5/15/2017,2402.32,10.42,2.34,1.31,1.03
5/16/2017,2400.67,10.65,2.33,1.29,1.04
5/17/2017,2357.03,15.59,2.22,1.26,0.96
5/18/2017,2365.72,14.66,2.23,1.27,0.96
5/19/2017,2381.73,12.04,2.23,1.28,0.95
5/22/2017,2394.02,10.93,2.25,1.29,0.96
5/23/2017,2398.42,10.72,2.29,1.31,0.98
5/24/2017,2404.39,10.02,2.26,1.29,0.97
5/25/2017,2415.07,9.99,2.25,1.3,0.95
5/26/2017,2415.82,9.81,2.25,1.3,0.95
5/29/2017,.,0.00,.,.,#VALUE!
5/30/2017,2412.91,10.38,2.21,1.28,0.93
5/31/2017,2411.80,10.41,2.21,1.28,0.93
6/1/2017,2430.06,9.89,2.21,1.28,0.93
6/2/2017,2439.07,9.75,2.15,1.28,0.87
6/5/2017,2436.10,10.07,2.18,1.32,0.86
6/6/2017,2429.33,10.45,2.14,1.3,0.84
6/7/2017,2433.14,10.39,2.18,1.32,0.86
6/8/2017,2433.79,10.16,2.19,1.33,0.86
6/9/2017,2431.77,10.70,2.21,1.35,0.86
6/12/2017,2429.39,11.46,2.21,1.35,0.86
6/13/2017,2440.35,10.42,2.21,1.38,0.83
6/14/2017,2437.92,10.64,2.15,1.35,0.80
6/15/2017,2432.46,10.90,2.16,1.35,0.81
6/16/2017,2433.15,10.38,2.16,1.32,0.84
6/19/2017,2453.46,10.37,2.19,1.36,0.83
6/20/2017,2437.03,10.86,2.16,1.36,0.80
6/21/2017,2435.61,10.75,2.16,1.36,0.80
6/22/2017,2434.50,10.48,2.15,1.34,0.81
6/23/2017,2438.30,10.02,2.15,1.34,0.81
6/26/2017,2439.07,9.90,2.14,1.36,0.78
6/27/2017,2419.38,11.06,2.21,1.38,0.83
6/28/2017,2440.69,10.03,2.22,1.34,0.88
6/29/2017,2419.70,11.44,2.27,1.38,0.89
6/30/2017,2423.41,11.18,2.31,1.38,0.93
7/3/2017,2429.01,11.22,2.35,1.41,0.94
7/4/2017,.,0.00,.,.,#VALUE!
7/5/2017,2432.54,11.07,2.33,1.41,0.92
7/6/2017,2409.75,12.54,2.37,1.4,0.97
7/7/2017,2425.18,11.19,2.39,1.4,0.99
7/10/2017,2427.43,11.11,2.38,1.4,0.98
7/11/2017,2425.53,10.89,2.37,1.37,1.00
7/12/2017,2443.25,10.30,2.33,1.35,0.98
7/13/2017,2447.83,9.90,2.35,1.37,0.98
7/14/2017,2459.27,9.51,2.33,1.35,0.98
7/17/2017,2459.14,9.82,2.31,1.36,0.95
7/18/2017,2460.61,9.89,2.27,1.36,0.91
7/19/2017,2473.83,9.79,2.27,1.37,0.90
7/20/2017,2473.45,9.58,2.27,1.37,0.90
7/21/2017,2472.54,9.36,2.24,1.36,0.88
7/24/2017,2469.91,9.43,2.26,1.37,0.89
7/25/2017,2477.13,9.43,2.33,1.4,0.93
7/26/2017,2477.83,9.60,2.29,1.36,0.93
7/27/2017,2475.42,10.11,2.32,1.36,0.96
7/28/2017,2472.10,10.29,2.30,1.34,0.96
7/31/2017,2470.30,10.26,2.30,1.34,0.96
8/1/2017,2476.35,10.09,2.26,1.34,0.92
8/2/2017,2477.57,10.28,2.27,1.36,0.91
8/3/2017,2472.16,10.44,2.24,1.34,0.90
8/4/2017,2476.83,10.03,2.27,1.36,0.91
8/7/2017,2480.91,9.93,2.26,1.36,0.90
8/8/2017,2474.92,10.96,2.29,1.36,0.93
8/9/2017,2474.02,11.11,2.24,1.33,0.91
8/10/2017,2438.21,16.04,2.20,1.33,0.87
8/11/2017,2441.32,15.51,2.19,1.3,0.89
8/14/2017,2465.84,12.33,2.22,1.33,0.89
8/15/2017,2464.61,12.04,2.27,1.35,0.92
8/16/2017,2468.11,11.74,2.23,1.33,0.90
8/17/2017,2430.01,15.55,2.19,1.32,0.87
8/18/2017,2425.55,14.26,2.19,1.33,0.86
8/21/2017,2428.37,13.19,2.18,1.32,0.86
8/22/2017,2452.51,11.35,2.22,1.33,0.89
8/23/2017,2444.04,12.25,2.17,1.32,0.85
8/24/2017,2438.97,12.23,2.19,1.33,0.86
8/25/2017,2443.05,11.28,2.17,1.35,0.82
8/28/2017,2444.24,11.32,2.16,1.33,0.83
8/29/2017,2446.30,11.70,2.13,1.33,0.80
8/30/2017,2457.59,11.22,2.15,1.33,0.82
8/31/2017,2471.65,10.59,2.12,1.33,0.79
9/1/2017,2476.55,10.13,2.16,1.35,0.81
9/4/2017,.,0.00,.,.,#VALUE!
9/5/2017,2457.85,12.23,2.07,1.3,0.77
9/6/2017,2465.54,11.63,2.10,1.3,0.80
9/7/2017,2465.10,11.55,2.05,1.27,0.78
9/8/2017,2461.43,12.12,2.06,1.27,0.79
9/11/2017,2488.11,10.73,2.14,1.32,0.82
9/12/2017,2496.48,10.58,2.17,1.33,0.84
9/13/2017,2498.37,10.50,2.20,1.35,0.85
9/14/2017,2495.62,10.44,2.20,1.37,0.83
9/15/2017,2500.23,10.17,2.20,1.39,0.81
9/18/2017,2503.87,10.15,2.23,1.4,0.83
9/19/2017,2506.65,10.18,2.24,1.4,0.84
9/20/2017,2508.24,9.78,2.28,1.45,0.83
9/21/2017,2500.60,9.67,2.27,1.45,0.82
9/22/2017,2502.22,9.59,2.26,1.46,0.80
9/25/2017,2496.66,10.21,2.22,1.44,0.78
9/26/2017,2496.84,10.17,2.24,1.45,0.79
9/27/2017,2507.04,9.87,2.31,1.47,0.84
9/28/2017,2510.06,9.55,2.31,1.45,0.86
